BBL,UnitsTotal,UnitsRes
1011230024,2,2
1007050046,6,0
1020730039,2,2
1020570048,5,5
1015230045,1,1
1014850058,0,0
1006220069,2,2
1002930023,2,0
1001630026,17,16
1003490027,24,22
1007310060,178,178
1019200154,4,4
1014700041,1,0
1019260035,11,9
1018680020,31,27
1019020019,3,3
1018960079,1,0
1012080014,7,7
1013970048,1,1
1016760048,0,0
1017460027,3,3
1016650012,3,3
1016650001,4,3
1003070017,2,0
1002830050,6,0
1001640043,4,3
1003920025,20,18
1003760011,30,30
1005210073,6,5
1003870001,8,6
1004877502,5,3
1003960004,9,8
1007420056,5,5
1011500108,6,6
1010320061,5,0
1010380033,2,0
1019500007,2,2
1021580067,29,29
1020070001,14,13
1020710156,3,3
1005310004,0,0
1012290040,9,6
1000110028,0,0
1005770066,16,15
1002930028,17,15
1004260028,3,2
1003550044,21,20
1011210061,1,1
1014870012,11,11
1017090007,30,30
1018810011,16,16
1018220050,20,20
1015270015,16,16
1015230147,2,2
1013267501,136,135
1019070037,7,7
1015540041,35,35
1018817503,50,49
1014300002,15,14
1013930038,15,13
1015780001,298,296
1013887501,101,97
1010350037,1,0
1010107506,134,132
1012100009,60,60
1011840102,1,1
1011210063,11,10
1015200004,61,60
1012490025,8,8
1008790054,34,33
1007690045,3,3
1020810025,3,3
1011270009,10,10
1011440021,10,9
1006650006,1,0
1011697501,20,16
1020640062,17,14
1021580001,28,23
1020730040,1,1
1019690080,1,0
1020830025,10,10
1020230050,1,1
1020790050,2,2
1009350006,1,0
1013657501,190,189
1015090038,17,16
1013970028,2,2
1013320012,9,8
1017720030,0,0
1017200001,4,3
1017260212,2,2
1016380014,20,18
1005750016,3,3
1000100033,1,0
1005730017,1,1
1005310003,1,0
1007410062,16,16
1013240038,2,1
1017290101,4,3
1017507501,4,4
1016820046,1,0
1015020012,1,0
1016250007,0,0
1012780064,1,0
1010140033,2,0
1001950004,3,0
1001907506,28,27
1009250051,1,0
1003770002,25,22
1004480032,5,4
1004530008,22,20
1001530024,46,0
1005830037,1,0
1003537501,31,30
1008190039,4,0
1003437501,46,46
1010120026,7,0
1006100042,32,28
1013980024,1,1
1017960046,3,3
1013850060,17,16
1014290041,42,42
1008850042,284,279
1003940044,34,30
1004860023,5,2
1017390051,0,0
1014140033,6,4
1013510135,7,6
1017290021,4,4
1016020013,67,61
1006350015,1,1
1002310035,5,0
1012110005,10,10
1007660021,5,5
1006990005,7,0
1012130115,6,6
1009960156,10,9
1012160022,3,3
1007190038,3,2
1018470057,28,26
1019370025,2,2
1019470159,10,10
1019470145,0,0
1013920129,2,2
1014480045,60,60
1015000053,111,107
1010430108,4,3
1012490036,54,54
1012490024,2,2
1022180017,32,30
1021790243,0,0
1015040027,1,1
1020870101,16,16
1007790001,8,7
1007120021,10,0
1010360037,2,0
1007220013,9,9
1011587503,460,454
1010620048,12,12
1011230044,10,10
1009080037,31,31
1004410003,17,16
1004000055,9,8
1007880004,0,0
1008660001,35,0
1011160001,0,0
1011990021,10,10
1010090005,101,0
1022150462,1,1
1021740098,7,5
1021230089,3,3
1020710157,3,3
1019290108,3,3
1020250023,4,4
1006100056,2,0
1005177502,6,0
1006430054,1,0
1008747503,5,5
1004080021,17,16
1009410011,1,0
1008980049,9,9
1012100138,10,10
1010390052,20,20
1012450031,3,2
1012060108,4,4
1012120027,1,1
1012170041,10,10
1018930024,9,9
1018220037,4,4
1015237501,2,2
1018490030,10,10
1018630047,10,10
1016250068,15,15
1014460038,35,33
1020510123,2,2
1019400022,2,2
1015527501,27,26
1019270106,3,3
1019240064,9,8
1015200108,1,1
1016590144,10,9
1015400018,3,0
1019287504,4,4
1020750043,30,30
1020480047,15,15
1020430024,10,10
1020250021,6,6
1018780025,76,76
1019160057,3,3
1012110148,10,10
1007940011,32,30
1008660009,17,16
1008667502,101,100
1011410149,8,8
1012160014,5,5
1011460056,7,7
1015620015,21,20
1017110013,0,0
1013800028,1,1
1017500068,4,4
1017200031,4,3
1017540011,4,4
1016140001,201,201
1019160124,3,3
1015270040,21,20
1013170020,22,22
1014930046,2,1
1014280024,12,11
1014140044,5,2
1017740001,15,0
1002860031,1,0
1002240030,5,4
1004990020,3,0
1004660056,22,22
1007460004,9,8
1007430020,44,44
1008440017,88,86
1015600001,316,310
1015660032,1,1
1014117502,59,54
1014050021,1,0
1016680001,2,0
1016250006,15,15
1016100055,9,8
1002060029,7,0
1005800052,1,0
1002920016,91,89
1008910083,63,61
1003900001,1,0
1004090003,16,15
1004520049,21,20
1016460017,20,20
1016450007,2,0
1021650011,3,0
1020680007,2,2
1020940040,2,2
1019470125,3,3
1020630015,8,8
1004000016,16,16
1004000015,19,19
1007950001,259,254
1008840067,3,1
1006870029,1,0
1007630043,7,6
1012030012,10,10
1013000145,5,4
1015680039,16,16
1018400033,35,35
1019430047,5,5
1014010054,63,56
1015200161,1,1
1014400033,60,60
1003910014,37,31
1005860075,1,1
1005250046,12,10
1009440043,3,0
1013820022,6,3
1016140015,0,0
1014220034,2,1
1021770163,48,48
1021560141,4,4
1018310029,36,32
1021430062,43,43
1021790189,0,0
1020930035,3,3
1020460022,17,17
1015770043,15,15
1016880011,4,4
1017200046,8,8
1016610017,16,16
1017180024,1,0
1008040063,3,0
1002810052,4,0
1019090011,1,0
1019050057,7,7
1021780010,0,0
1018960052,2,0
1018850027,33,33
1015020129,2,2
1017700029,4,4
1013240124,4,2
1017230055,4,4
1016320011,2,0
1017350017,1,0
1016077503,230,229
1005840025,1,1
1005310051,6,5
1001550001,1,0
1005900013,2,2
1011170021,54,54
1011240115,10,10
1012000023,1,0
1007010001,1,0
1010390053,20,20
1014730024,9,8
1013417504,17,16
1013850001,3,0
1014160119,1,1
1017080142,4,4
1016290033,2,0
1017260047,4,4
1010760055,1,0
1010370015,0,0
1010390062,17,16
1022320013,0,0
1019020037,4,4
1022430306,46,46
1020340050,18,18
1003097501,28,26
1002840022,1,0
1006130020,1,1
1005570041,0,0
1004710020,16,15
1008110049,4,0
1007410041,17,16
1018450058,30,30
1013470009,102,102
1013820052,3,0
1016660033,1,0
1017740017,3,0
1017230159,2,2
1016360022,5,5
1011680001,15,15
1011687502,10,10
1012460123,6,6
1012460028,8,8
1021610083,30,30
1021790098,37,37
1019660044,29,27
1020660036,12,10
1019610001,1,0
1020800043,5,5
1020620120,2,2
1019050002,8,6
1019370046,8,8
1019370028,1,0
1008220079,4,3
1004160056,2,0
1007530026,38,38
1007420001,3,2
1011850069,10,10
1012307501,105,98
1008670026,10,10
1000787508,87,84
1000260014,374,372
1006240051,2,2
1006290029,73,66
1005370030,5,4
1008090066,3,0
1012060006,3,3
1017550001,3,0
1017180019,8,8
1016280069,1,0
1017510013,3,3
1016380041,3,3
1002180013,10,10
1002770046,12,10
1003480032,22,20
1007310044,2,0
1004210043,18,17
1008140037,6,5
1010150051,1,0
1001630018,42,34
1005950016,20,15
1018270125,3,3
1019480109,2,2
1013930009,7,7
1014910121,5,4
1015020023,40,38
1020510107,2,2
1014110133,2,1
1005670023,6,5
1020510060,9,7
1013820030,10,10
1016660104,5,4
1016310066,24,24
1013230040,2,2
1016740104,0,0
1020460043,41,41
1013950044,7,7
1019400045,34,29
1018700030,13,12
1018600026,15,15
1014000016,4,2
1015210059,27,27
1012910010,8,0
1017170146,3,3
1016550028,8,6
1016130023,273,272
1017550126,5,5
1016820052,18,17
1016290024,30,30
1017260003,1,0
1004470028,24,20
1001800005,5,5
1005880060,6,5
1005850034,9,9
1007420007,0,0
1010550064,9,8
1005570039,12,10
1000760023,0,0
1005977501,11,10
1006110014,4,3
1002347501,20,18
1004260035,1,0
1004510023,24,22
1003410075,31,28
1004400032,4,2
1007950010,8,0
1008790063,2,0
1007630012,1,0
1011220157,10,10
1010580015,8,8
1017220135,2,2
1016370001,282,280
1017510009,8,8
1002180008,10,10
1004470012,22,22
1005677501,97,90
1004050046,14,14
1005580005,4,0
1002750024,1,0
1000360018,1,0
1006250012,18,16
1003860060,0,0
1007430073,3,3
1012290054,41,37
1003730040,29,25
1004100001,14,12
1009080009,82,79
1008890029,4,3
1020500023,1,1
1022150279,1,1
1011260010,5,5
1014450030,9,7
1014467502,81,75
1014330039,2,2
1017110012,2,2
1013230042,2,1
1012900061,3,0
1017250046,20,20
1014987501,51,46
1020510135,2,2
1013440009,1,1
1013417503,236,236
1013490009,55,55
1013220012,2,2
1017250064,16,16
1002100007,5,4
1005430048,30,30
1001370029,5,4
1005170037,1,0
1003060025,2,2
1009240028,32,31
1004100052,4,0
1017250054,4,4
1002240001,286,283
1002860032,1,0
1006260009,2,2
1005880014,3,3
1008190030,7,5
1009960050,3,0
1004480035,20,20
1008290065,4,0
1008510041,52,0
1008900001,243,236
1008410012,8,5
1008270063,32,32
1007220001,7,6
1016440156,10,8
1005900005,3,2
1006150112,35,35
1006290018,1,0
1005820026,41,37
1000760028,4,0
1006110030,5,4
1005260054,6,6
1006160036,3,2
1002810010,23,20
1003920009,10,10
1011230016,7,7
1010190050,1,0
1008300006,5,0
1008730031,3,2
1007980002,4,3
1011270040,15,15
1010340020,16,16
1011640063,36,35
1022360017,48,48
1021350026,3,3
1010440010,14,14
1022150391,1,1
1000167518,177,174
1021100055,0,0
1021080068,23,23
1019280138,4,4
1015830043,2,2
1004130010,24,21
1004630045,10,10
1009020019,7,6
1009100043,3,3
1008910018,3,3
1007220018,32,32
1010460018,24,24
1012470046,2,0
1019457502,48,48
1020580009,3,3
1020240016,6,6
1021340154,1,1
1019050053,3,3
1019040141,1,0
1013980042,4,4
1018610005,20,20
1019110032,14,13
1015570006,20,20
1015460009,16,16
1014090050,1,1
1014980020,48,47
1007460038,50,44
1011460026,10,10
1010040020,48,0
1007160055,40,40
1011230014,1,1
1005420036,20,20
1000070033,3,0
1015500027,15,13
1019470041,0,0
1018880007,42,42
1014467503,13,13
1014950001,14,14
1012980033,31,24
1012630067,56,0
1005870004,2,2
1005690038,1,0
1004080011,24,22
1003480019,5,4
1009350005,53,51
1009120013,2,2
1008317501,12,8
1009620130,0,0
1012120019,10,10
1010360004,20,18
1011230011,5,5
1021570077,1,0
1021360235,222,222
1018890061,24,24
1010260036,16,14
1002340011,1,0
1004100071,23,21
1004757511,6,5
1004370024,9,8
1003940010,41,40
1008310049,6,0
1014920044,1,1
1013220109,1,1
1013097502,147,145
1017900101,2,0
1017180131,4,4
1017530044,10,10
1017860033,0,0
1008390033,3,0
1002270015,0,0
1005457502,11,10
1006200044,4,3
1001940022,5,4
1009400001,0,0
1008870021,6,3
1008750038,6,6
1011640017,6,4
1020640042,6,6
1004610043,22,22
1007520001,567,560
1005770071,6,0
1006080009,36,32
1005900048,1,0
1002800044,1,0
1004170068,19,15
1004660054,41,41
1004730038,0,0
1003860053,29,29
1008230017,118,116
1001410028,1,0
1005740058,7,7
1000020001,0,0
1002330002,0,0
1008860021,1,0
1007710065,23,23
1007930058,2,0
1021220110,54,54
1020450027,4,4
1020610134,6,6
1020250111,1,1
1020230019,8,8
1019110054,4,4
1015230042,2,2
1005290006,9,8
1002920013,3,0
1009090020,20,20
1009050035,54,54
1007400022,10,10
1008370020,12,0
1008677501,17,17
1008857502,12,12
1020800059,25,21
1011980012,5,5
1012020050,10,10
1012010015,10,10
1022350047,41,41
1021240017,1,0
1015437501,334,328
1019160058,11,11
1015230050,60,59
1014847501,329,325
1014367503,46,45
1014390009,88,85
1015700021,269,265
1008240028,25,0
1012400024,155,146
1022230027,2,0
1021450026,2,0
1021660026,21,21
1021140017,4,4
1021090099,2,2
1021740055,1,0
1019297501,11,10
1020880087,24,24
1019600113,1,0
1019400055,17,17
1019040045,6,6
1015430045,7,7
1015710015,3,0
1019570028,1,0
1012730009,3,0
1014050040,103,95
1017720045,1,0
1017950033,18,18
1016660014,4,2
1008190022,15,4
1008120167,0,0
1004480020,24,22
1005450015,8,0
1013110063,5,2
1014960026,1,0
1014280040,15,15
1019270056,11,11
1019420039,3,2
1014630021,1,0
1018910032,15,15
1014330019,2,2
1017520018,0,0
1015320001,257,256
1016300061,30,28
1002710062,4,4
1003040012,5,0
1004470032,0,0
1002140025,12,12
1004940032,12,12
1003870143,10,8
1011280015,10,10
1008280025,2,0
1007967502,29,28
1007710075,6,5
1020740119,1,0
1021100060,16,14
1021260049,48,48
1008930058,1,1
1007530011,10,10
1005290069,3,0
1004510042,23,23
1008680016,38,0
1003900060,5,5
1004780028,1,0
1016650105,5,5
1013780012,10,10
1017710047,0,0
1017490007,4,4
1017280013,4,4
1017850011,8,8
1003090011,1,0
1014980027,48,46
1011490044,10,10
1012220108,2,2
1019130051,10,10
1022150520,2,2
1021600001,1,0
1021250037,1,1
1003740002,10,8
1007790027,96,95
1007690044,20,20
1022210001,9,0
1007987506,100,99
1012380106,8,8
1012410001,63,63
1017150003,10,10
1016760009,16,16
1017260017,21,21
1016430010,44,44
1010560052,46,45
1002760021,12,10
1004360017,6,6
1019530041,1,0
1020260033,69,69
1018380040,10,10
1019320062,9,8
1018920038,2,0
1019430049,3,3
1015807501,42,40
1012390044,64,57
1007200031,5,5
1021200050,2,0
1021200023,20,20
1020880027,56,56
1019620005,24,24
1018870161,7,7
1012030010,9,9
1011660045,14,12
1011960023,13,13
1021690003,30,30
1021640162,3,3
1019990030,11,11
1020680030,3,3
1004927503,37,35
1007700064,12,12
1012250001,202,199
1020640060,18,16
1012000043,24,24
1006980044,2,0
1010430149,1,0
1001440026,9,8
1001357501,64,63
1005280038,8,7
1004290043,4,4
1004750061,0,0
1008930012,5,5
1009700002,0,0
1005020020,22,20
1008237504,6,5
1011200029,61,58
1006060080,1,1
1001410027,4,3
1010270056,4,0
1012710041,1,0
1014710032,37,37
1020460007,46,44
1014050060,2,2
1013220132,1,1
1017720048,4,4
1016820002,17,16
1000787510,31,29
1016870132,3,3
1014247503,17,16
1016450023,1,1
1014050161,2,1
1017100017,3,3
1016550034,10,8
1002127501,57,54
1004370027,31,30
1007120038,1,0
1007630049,1,0
1007640007,47,46
1011997501,5,5
1010930021,7,0
1007190086,0,0
1012510051,1,0
1012140017,10,10
1011130046,1,0
1012450032,1,1
1019020122,3,3
1021180068,1,1
1020710009,1,0
1002770040,0,0
1000880010,16,0
1006217503,29,20
1010580055,20,20
1004830007,1,0
1000090014,0,0
1004470005,7,5
1006410059,2,2
1005870036,3,2
1005830046,2,2
1011230140,2,2
1010570038,20,20
1015440006,20,20
1015450052,18,16
1013420143,2,2
1012650040,0,0
1012620075,24,0
1013510041,17,16
1013070014,45,0
1017240002,0,0
1016250052,9,8
1002930015,16,13
1002020028,4,3
1005860072,4,4
1005670019,83,74
1001990127,12,11
1006070056,2,1
1004230017,1,0
1005680032,1,0
1008590087,6,0
1004460007,6,4
1008980039,16,16
1007370033,7,6
1020500048,2,2
1006920028,1,0
1008650007,58,58
1012380003,9,9
1012040011,2,2
1007060001,0,0
1019270138,2,2
1005260018,4,0
1006060029,3,2
1005520036,28,26
1006140027,36,36
1004110021,22,20
1009120059,5,5
1004540047,40,37
1004360056,1,0
1003970019,1,0
1007860023,15,0
1012010056,5,5
1008000056,9,8
1011280047,10,10
1008630080,4,0
1007460006,6,6
1003310140,1,0
1002000009,5,1
1005300058,7,7
1004070026,16,14
1008930008,6,6
1004520011,20,20
1004510140,2,2
1003930005,10,8
1009350041,9,8
1010450061,109,102
1007320050,0,0
1010620003,1,0
1012490001,2,0
1021660053,6,5
1021360150,48,48
1020500203,5,5
1020470007,10,9
1012810069,21,0
1015090006,33,33
1018270047,8,8
1018910046,15,15
1019470040,3,3
1016330019,14,12
1014587502,233,232
1012750059,26,0
1014990040,77,72
1011490119,4,4
1012080021,2,2
1021060001,1,0
1021570045,0,0
1020500078,1,1
1018770001,75,74
1019530028,0,0
1020790147,6,6
1019030029,14,13
1018310053,14,12
1019280059,20,20
1018250040,5,4
1018310040,26,24
1014670001,168,165
1011450044,15,15
1011840002,24,24
1007190020,70,69
1020570046,60,60
1017220062,2,0
1019980049,0,0
1020480042,10,10
1020770034,7,6
1020590028,3,3
1019067502,3,3
1018470031,8,8
1018750005,24,24
1019430057,9,9
1018850036,88,47
1013040020,14,0
1014060013,2,1
1016250010,24,24
1018020045,0,0
1013960017,1,0
1015780046,28,26
1013460023,42,38
1015950065,62,62
1014070023,9,7
1017960002,0,0
1017180005,8,8
1016810005,24,24
1018020038,30,28
1004617502,11,11
1002370035,9,8
1006190046,1,0
1006300052,0,0
1004680038,5,4
1004620015,24,22
1013990111,1,1
1013960014,17,16
1015660046,7,6
1013090146,5,0
1016600111,3,3
1018110209,1,0
1016440005,10,8
1003090008,18,16
1002930007,1,0
1006200071,24,20
1005280039,4,4
1008180061,1,0
1011960006,10,10
1008120161,1,0
1011970050,27,27
1002050020,13,11
1002050025,3,1
1006510048,0,0
1004190073,1,0
1009060050,18,18
1004040036,9,7
1008320036,7,0
1007970001,3,1
1007420037,9,8
1007590041,0,0
1012010008,1,1
1006110035,1,0
1003250001,36,36
1005710012,28,26
1005510126,1,1
1009050059,25,22
1004040013,13,13
1008910017,1,1
1008500014,5,0
1010520001,1705,1689
1008010028,1,0
1012000152,13,13
1011460061,181,180
1010010001,2,0
1018790031,26,22
1011710011,0,0
1010750043,10,10
1011630008,9,9
1011840069,1,1
1007010028,7,0
1021800450,172,171
1021690034,43,38
1019950044,2,0
1020500105,8,8
1021320038,21,18
1019080038,1,0
1018430061,16,15
1019030004,3,3
1022170014,50,50
1020230018,1,1
1020670131,2,2
1015680036,21,20
1014617501,130,128
1019110053,3,3
1018850046,10,10
1013500035,34,34
1021700078,5,0
1022150002,0,0
1020730017,4,4
1020130022,30,30
1020617501,3,3
1019080026,2,0
1015090028,1,1
1012980038,1,0
1016770042,30,28
1017297501,38,38
1016390027,15,15
1014520032,1,0
1016160123,9,8
1012710061,8,6
1018890169,3,3
1013950017,35,0
1015220001,172,172
1014650037,6,0
1015590031,1,0
1015900036,156,155
1014430146,1,1
1020840018,20,20
1020820020,8,8
1018210002,15,15
1019060059,3,3
1015850013,16,16
1015840010,10,10
1015040007,1,1
1014110031,40,40
1012890003,7,0
1017240152,3,3
1017250040,3,3
1005890043,7,5
1002710047,17,15
1006140046,2,2
1015700008,15,15
1013280021,454,444
1014160015,1,1
1017960005,4,4
1016660004,10,8
1021700031,2,2
1021520041,20,20
1003920045,24,24
1004640054,22,18
1009200022,4,1
1012740016,71,68
1017950009,1,0
1015670018,1,1
1014060046,44,42
1020500039,10,10
1015850044,1,1
1015170035,7,6
1020800009,4,4
1019070059,11,11
1019080001,54,51
1018950031,8,8
1016600001,1,0
1018060014,4,4
1016810026,6,6
1004610035,29,25
1006270014,3,2
1004600025,9,9
1008110062,49,0
1018480005,10,10
1014670042,20,20
1015070069,60,59
1015100013,1,1
1015087501,32,31
1013897503,17,11
1014350015,0,0
1021560072,9,9
1021650055,21,20
1020800062,12,8
1021150026,2,2
1019470128,3,3
1020670027,5,5
1020670058,2,2
1008250020,0,0
1008180056,2,0
1011970055,1,1
1007740004,4,0
1001327505,7,4
1003230073,1,0
1009150045,6,0
1013900008,8,8
1018290006,13,13
1018900011,1,1
1013790013,8,6
1014520041,106,99
1001790066,11,0
1000110011,5,0
1004190066,30,28
1004070035,8,6
1009010038,24,24
1007977502,23,22
1010990051,7,6
1022380014,23,22
1007340005,24,24
1006250015,5,4
1005820030,7,7
1004180056,8,6
1010580160,5,5
1000100001,1,0
1006150067,20,20
1005280035,20,20
1003220040,0,0
1001960027,3,2
1005860055,2,2
1005430066,3,2
1004130043,55,48
1004510046,11,9
1004490021,26,26
1000970055,2,2
1004500024,10,10
1004890004,5,4
1004740026,6,0
1004040032,9,8
1004380052,10,10
1004780037,1,0
1020800034,14,13
1006920053,1,0
1011480063,14,13
1021770128,20,20
1022150535,42,42
1012530013,1,0
1021700511,17,17
1011480009,8,8
1008900064,1,0
1007170068,5,5
1011247501,143,142
1010677501,100,98
1012040007,3,3
1010350009,1,0
1019880166,1,0
1021090016,18,18
1019660080,0,0
1020590041,1,1
1020670030,1,1
1018280004,14,13
1018670074,48,45
1007190047,10,10
1010780047,16,15
1012130006,5,5
1010390049,20,20
1007010022,5,0
1021770126,28,27
1021700410,46,46
1019200051,3,3
1012460140,5,5
1020130050,1,0
1021160052,35,35
1020610002,14,12
1015230029,1,1
1019680058,24,24
1022150831,3,0
1020020050,48,40
1020530026,93,93
1020240113,1,1
1019420043,3,3
1018400029,120,120
1018710036,0,0
1018760033,18,16
1014127501,35,34
1018600027,15,15
1018930009,11,10
1014530007,15,15
1014510007,20,20
1018200142,3,3
1021380030,1,0
1021700251,86,80
1021790093,73,69
1020730145,2,2
1020870093,37,29
1020670047,11,11
1020310031,24,20
1018457502,30,25
1014090053,16,12
1014290035,10,10
1015020059,1,0
1016170121,0,0
1016310014,4,2
1017670016,135,134
1015440050,7,6
1013467503,61,59
1014350026,18,16
1013500019,36,36
1012970031,1,0
1016300027,14,14
1017170020,10,10
1019120062,0,0
1015620013,17,17
1018920023,10,10
1018890043,15,15
1013610032,11,11
1016430070,30,29
1015570004,11,10
1000670001,57,0
1006410010,50,50
1004370044,23,22
1013220112,2,1
1014290012,15,13
1017680001,34,33
1017250016,4,3
1015300019,83,82
1014957502,9,8
1013890027,1,1
1017830128,10,10
1013870001,55,54
1013500040,128,127
1018110060,0,0
1017950148,3,3
1017540012,3,3
1017890028,18,16
1006170047,58,55
1002230007,1,0
1005420052,8,7
1005040022,6,5
1014040162,1,1
1016280171,1,1
1017100031,18,18
1002770013,9,8
1006360005,2,1
1005270051,22,20
1015610014,21,20
1008040053,2,0
1010580040,20,20
1003850011,0,0
1003790006,0,0
1010550010,2,0
1010590063,5,4
1006060013,0,0
1017700071,2,0
1015120033,38,33
1013970008,1,1
1017457501,98,92
1014147501,144,137
1017230066,0,0
1017267501,12,12
1014270023,0,0
1016740001,13,12
1017950012,1,0
1016210069,11,8
1016440022,4,3
1016830010,12,12
1002247502,5,4
1017840122,3,2
1006330024,1,0
1001620010,9,6
1005710017,9,8
1004670031,5,3
1008100045,0,0
1012317501,305,304
1002830040,12,10
1002760025,16,14
1003480029,18,16
1004680054,5,5
1008067502,384,382
1010570026,10,10
1008910034,2,1
1002010004,10,0
1005947508,22,20
1010261101,0,0
1004090034,23,20
1008710031,1,1
1009390052,2,0
1007780018,0,0
1022150295,2,2
1017210050,4,4
1017230122,4,3
1002257501,41,38
1002690041,1,0
1000790004,43,41
1005760060,1,1
1005900061,21,20
1003790009,1,1
1010550136,12,11
1012287501,128,127
1006060073,2,1
1005300022,4,0
1009240032,6,5
1004790026,3,0
1012680023,1,0
1014220016,1,0
1014040033,66,60
1017700039,1,0
1016310071,1,0
1017510069,28,28
1005580032,17,14
1019080052,9,9
1015620012,20,20
1019370150,1,0
1018770063,4,0
1015310035,111,105
1015260144,24,24
1013310017,96,94
